player_id,player_name,minutes_played,goals,player_rating
P00581,Sebastian Nunez,0,0,0
P00596,Jose Cavani,0,0,0
P00579,Jose Torreira,0,0,0
P00589,Ronald Varela,0,0,0
P00590,Sebastian Torres,0,0,0
P00578,Federico Coates,0,0,0
P00597,Ronald Gimenez,0,0,0
P00598,Sebastian Bentancur,0,0,0
P00576,Luis Araujo,0,0,0
P00573,Luis Cavani,0,0,0
P00575,Federico Bentancur,0,0,0
P00938,Almoez Boudiaf,83,0,6.5
P00952,Boualem Moez,87,0,6.1
P00958,Almoez Al-Mohannadi,76,0,5.4
P00947,Ali Abdelaziz,57,0,6.2
P00941,Almoez Muntari,86,0,6.1
P00954,Abdelaziz Al-Mohannadi,49,0,6.1
P00949,Akram Mesa,76,0,5.8
P00942,Hassan Pedro,80,0,6.3
P00940,Akram Hatem,90,0,5.3
P00962,Abdelaziz Abdulla,80,0,6.2
P00957,Akram Al-Ahmad,72,1,6.7
P00956,Ali Ali,29,0,8.6
P00961,Karim Boudiaf,28,1,5.1
P00955,Ahmed Mahmoud,27,0,7.3
P00951,Hassan Al-Nobi,0,0,0
P00960,Boualem Ali,0,0,0
P00948,Mohammed Al-Hammadi,0,0,0
P00945,Abdelaziz Ismaeel,0,0,0
P00946,Ahmed Al-Dosari,0,0,0
P00943,Boualem Hasan,0,0,0
P00944,Karim Barsham,0,0,0
P00959,Hassan Mahmoud,0,0,0
P00950,Almoez Al-Attiyah,0,0,0
P00953,Karim Al-Ahmad,0,0,0
P00939,Hassan Abdulla,0,0,0
P00937,Akram Ali,0,0,0
P00339,Robert Zielinski,79,0,6.2
P00356,Krzysztof UrbaÅ„ski,90,0,6.9
P00349,Jakub Helik,79,1,7.7
P00355,Grzegorz Skoras,78,0,5.6
P00350,Kamil Jozwiak,64,0,6
P00359,Robert Skoras,68,0,6.5
P00352,Piotr Cash,70,0,6.4
P00353,Jan Rybus,59,0,5.8
P00351,Robert Swierczok,90,0,6.2
P00342,Robert Krychowiak,76,0,6.5
P00358,Jakub Zielinski,71,0,8.1
P00345,Arkadiusz Dawidowicz,24,0,7.6
P00357,Mateusz Kozlowski,40,0,6.6
P00347,Krzysztof Grosicki,13,0,5.7
P00348,Mateusz Frankowski,0,0,0
P00360,Piotr UrbaÅ„ski,0,0,0
P00362,Arkadiusz Zielinski,0,0,0
P00354,Arkadiusz Puchacz,0,0,0
P00364,Krzysztof Milik,0,0,0
P00346,Grzegorz Piatek,0,0,0
P00343,Piotr Szymanski,0,0,0
P00361,Jan Kozlowski,0,0,0
P00344,Jan Bednarek,0,0,0
P00363,Grzegorz Glik,0,0,0
P00340,Piotr Glik,0,0,0
P00341,Jan Milik,0,0,0
P00965,Otabek Nasrullaev,63,0,6.8
P00985,Otabek Sattorov,74,0,6.1
P00982,Bobir Rashidov,90,0,6.2
P00972,Azizbek Yusupov,80,1,6.6
P00979,Dostonbek Kenjayev,84,0,5.9
P00984,Sardor Nematov,69,1,7.1
P00988,Husniddin Nasrullaev,61,0,5.9
P00971,Husniddin Umarov,48,0,6.3
P00968,Otabek Yoldoshev,62,0,6.3
P00981,Azizbek Sattorov,65,0,5.6
P00976,Sardor Holmatov,69,0,6.7
P00973,Bobir Eshmurodov,22,0,6.8
P00974,Jasurbek Alijanov,26,0,5.9
P00969,Jaloliddin Tursunov,9,0,7.2
P00966,Eldor Hamrobekov,0,0,0
P00978,Jaloliddin Sobirov,0,0,0
P00977,Otabek Karimov,0,0,0
P00983,Eldor Kenjayev,0,0,0
P00970,Dostonbek Abdurakhmanov,0,0,0
P00980,Husniddin Nematov,0,0,0
P00975,Eldor Miralimov,0,0,0
P00987,Dostonbek Kobilov,0,0,0
P00986,Jaloliddin Rashidov,0,0,0
P00967,Sardor Zakirov,0,0,0
P00963,Eldor Rashidov,0,0,0
P00964,Sardor Kobilov,0,0,0
P00341,Jan Milik,90,0,5.6
P00343,Piotr Szymanski,50,0,5.4
P00344,Jan Bednarek,61,0,6.1
P00357,Mateusz Kozlowski,74,0,8.1
P00362,Arkadiusz Zielinski,66,1,7.9
P00361,Jan Kozlowski,90,0,5.6
P00356,Krzysztof UrbaÅ„ski,75,2,6.5
P00359,Robert Skoras,76,0,7.2
P00358,Jakub Zielinski,88,0,6.3
P00351,Robert Swierczok,90,0,6.3
P00349,Jakub Helik,74,0,5.7
P00346,Grzegorz Piatek,24,0,6.4
P00345,Arkadiusz Dawidowicz,38,0,5.9
P00350,Kamil Jozwiak,28,0,5.5
P00364,Krzysztof Milik,26,0,4.2
P00354,Arkadiusz Puchacz,0,0,0
P00363,Grzegorz Glik,0,0,0
P00355,Grzegorz Skoras,0,0,0
P00347,Krzysztof Grosicki,0,0,0
P00360,Piotr UrbaÅ„ski,0,0,0
P00348,Mateusz Frankowski,0,0,0
P00353,Jan Rybus,0,0,0
P00352,Piotr Cash,0,0,0
P00342,Robert Krychowiak,0,0,0
P00339,Robert Zielinski,0,0,0
P00340,Piotr Glik,0,0,0
P00237,Manuel Zuber,65,0,5.5
P00258,Yann Shaqiri,77,0,6.8
P00249,Manuel Rieder,67,0,5.7
P00244,Fabian Ndoye,76,0,5.3
P00239,Xherdan Fernandes,71,0,5.2
P00260,Stefan Zuber,81,1,7.9
P00246,Haris Steiner,80,0,4.9
P00256,Xherdan Mvogo,78,0,5.8
P00245,Remo Jashari,75,0,6.7
P00252,Stefan Mvogo,78,0,6.9
P00257,Manuel Pfannenstiel,79,0,4.5
P00259,Ricardo Sommer,20,0,6.1
P00251,Ricardo Kobal,11,0,5.8
P00242,Ricardo Mbabu,19,1,5.8
P00250,Yann Blerim,40,0,5.7
P00254,Remo Shaqiri,23,0,6.9
P00243,Stefan Okafor,0,0,0
P00240,Manuel Seferovic,0,0,0
P00248,Xherdan Aebischer,0,0,0
P00255,Granit Kobal,0,0,0
P00238,Granit Rodriguez,0,0,0
P00253,Fabian Pfannenstiel,0,0,0
P00241,Yann Elvedi,0,0,0
P00247,Granit Zakaria,0,0,0
P00235,Granit Shaqiri,0,0,0
P00236,Xherdan Sommer,0,0,0
P01016,Kalidou Mendy,90,0,7
P01032,Pape Faye,65,0,5.9
P01024,Ferland Sow,90,0,6
P01027,Sadio Sabaly,90,0,6
P01025,Ismaila Ba,90,0,6.4
P01034,Ismaila Koulibaly,88,0,7
P01022,Boulaye Niang,76,0,8
P01030,Edouard Ndiaye,71,1,6
P01021,Edouard Cisse,82,0,5.4
P01037,Idrissa Seck,81,0,4.6
P01026,Moussa Fall,81,0,5.8
P01039,Boulaye Mendy,36,0,6.5
P01020,Idrissa N'Diaye,21,0,6.7
P01028,Kalidou Diallo,25,0,6.5
P01023,Pape Gomis,24,0,7.5
P01031,Boulaye Diouf,0,0,0
P01018,Sadio Diatta,0,0,0
P01035,Sadio Diouf,0,0,0
P01036,Kalidou Faye,0,0,0
P01038,Edouard Koulibaly,0,0,0
P01019,Kalidou Mendy,0,0,0
P01029,Idrissa Dia,0,0,0
P01033,Ferland Seck,0,0,0
P01040,Pape Sarr,0,0,0
P01017,Idrissa Sarr,0,0,0
P01015,Sadio Koulibaly,0,0,0
P00236,Xherdan Sommer,52,0,6.3
P00255,Granit Kobal,62,0,8.1
P00238,Granit Rodriguez,89,0,7.5
P00247,Granit Zakaria,83,0,5
P00257,Manuel Pfannenstiel,84,0,5.2
P00253,Fabian Pfannenstiel,75,0,5.4
P00248,Xherdan Aebischer,90,0,5.6
P00258,Yann Shaqiri,75,0,6.1
P00245,Remo Jashari,60,0,6.1
P00243,Stefan Okafor,90,0,4.3
P00246,Haris Steiner,83,0,7
P00241,Yann Elvedi,19,0,6.2
P00239,Xherdan Fernandes,31,0,5.9
P00242,Ricardo Mbabu,20,0,6.7
P00252,Stefan Mvogo,16,0,6
P00259,Ricardo Sommer,0,0,0
P00256,Xherdan Mvogo,0,0,0
P00244,Fabian Ndoye,0,0,0
P00260,Stefan Zuber,0,0,0
P00254,Remo Shaqiri,0,0,0
P00250,Yann Blerim,0,0,0
P00251,Ricardo Kobal,0,0,0
P00249,Manuel Rieder,0,0,0
P00240,Manuel Seferovic,0,0,0
P00235,Granit Shaqiri,0,0,0
P00237,Manuel Zuber,0,0,0
P00209,Luka Kovacic,77,0,6.5
P00230,Mateo Kljulanovic,83,0,6.5
P00228,Mario Kovacic,90,0,5.5
P00231,Ivan Bajkovic,54,0,5.2
P00217,Dominik Juranovic,63,0,6.6
P00222,Mateo Stanisic,81,0,6.1
P00232,Marcelo Kovacic,72,0,5
P00229,Luka Musah,76,1,6.4
P00223,Ivan Erlic,86,1,6.5
P00220,Ante Budimir,69,0,7
P00221,Luka Barisic,61,0,6.6
P00219,Mario Ivanusec,34,0,6.4
P00215,Marcelo Lovren,35,0,5.8
P00224,Marcelo Petkovic,29,0,7.1
P00234,Dominik Kramaric,13,1,7.4
P00218,Andrej Sutalo,0,0,0
P00213,Mateo Pasalic,0,0,0
P00212,Luka Vlasic,0,0,0
P00225,Josko Musah,0,0,0
P00233,Josko Brozovic,0,0,0
P00226,Dominik Kljulanovic,0,0,0
P00227,Andrej Bajkovic,0,0,0
P00214,Ivan Gvardiol,0,0,0
P00216,Josko Bradaric,0,0,0
P00211,Ivan Kramaric,0,0,0
P00210,Mateo Brozovic,0,0,0
P00288,Aleksandar Savic,56,0,6.4
P00293,Sergej Milenkovic,73,0,5.6
P00300,Aleksandar Lukic,87,0,6.5
P00310,Sergej Mitrovic,80,0,5.1
P00305,Lazar Grujic,84,0,5.7
P00303,Nemanja Jevtovic,76,0,7
P00308,Aleksandar Terzic,75,1,6.1
P00299,Dusan Radonjic,78,0,6.6
P00304,Dusan Terzic,79,0,5.3
P00296,Lazar Ilic,73,0,5.1
P00312,Dusan Milinkovic-Savic,60,0,5.8
P00291,Aleksandar Kostic,17,0,6.3
P00301,Filip Maksimovic,17,0,5.5
P00295,Dusan Zivkovic,29,0,6.3
P00298,Andrija Gudelj,0,0,0
P00311,Nemanja Savic,0,0,0
P00302,Sergej Jovic,0,0,0
P00307,Dusan Jevtovic,0,0,0
P00292,Filip Pavlovic,0,0,0
P00290,Dusan Gudelj,0,0,0
P00309,Filip Grujic,0,0,0
P00294,Nemanja Lazovic,0,0,0
P00306,Strahinja Mitrovic,0,0,0
P00297,Strahinja Ristic,0,0,0
P00289,Filip Milinkovic-Savic,0,0,0
P00287,Dusan Mitrovic,0,0,0
P00184,Bruno Leao,77,0,4.6
P00193,Ruben Inacio,70,0,6.9
P00203,Cristiano Eustaquio,63,1,5.4
P00206,Rafael Fernandes,69,0,5.4
P00205,Bernardo Pepe,87,0,7.1
P00186,Cristiano Jota,66,0,6.3
P00201,Pedro Pepe,66,0,6.1
P00200,Joao Taremi,71,0,6.6
P00187,Bruno Cancelo,82,0,6.2
P00202,Ruben Fernandes,82,0,5.6
P00188,Bernardo Santos,73,1,6.6
P00208,Joao Felix,5,0,6.7
P00191,Joao Neves,27,0,6.6
P00197,Bernardo Conceicao,26,0,6.8
P00190,Diogo Semedo,0,0,0
P00196,Bruno Vitinha,0,0,0
P00189,Rafael Guedes,0,0,0
P00195,Cristiano Palhinha,0,0,0
P00199,Diogo Eustaquio,0,0,0
P00192,Pedro Neto,0,0,0
P00198,Rafael Antonio,0,0,0
P00204,Bruno Taremi,0,0,0
P00207,Diogo Leao,0,0,0
P00194,Pepe Carvalho,0,0,0
P00183,Cristiano Fernandes,0,0,0
P00185,Bernardo Felix,0,0,0
P00209,Luka Kovacic,82,0,6.4
P00234,Dominik Kramaric,53,1,7.9
P00231,Ivan Bajkovic,71,0,4.7
P00233,Josko Brozovic,84,0,5
P00223,Ivan Erlic,82,0,6.2
P00217,Dominik Juranovic,90,0,6.9
P00227,Andrej Bajkovic,90,0,6.9
P00214,Ivan Gvardiol,89,0,6.5
P00216,Josko Bradaric,67,0,7.3
P00212,Luka Vlasic,88,0,7
P00224,Marcelo Petkovic,71,0,5.7
P00213,Mateo Pasalic,15,0,7.3
P00228,Mario Kovacic,27,0,5.3
P00222,Mateo Stanisic,29,0,7.3
P00220,Ante Budimir,0,0,0
P00218,Andrej Sutalo,0,0,0
P00215,Marcelo Lovren,0,0,0
P00232,Marcelo Kovacic,0,0,0
P00226,Dominik Kljulanovic,0,0,0
P00230,Mateo Kljulanovic,0,0,0
P00219,Mario Ivanusec,0,0,0
P00229,Luka Musah,0,0,0
P00225,Josko Musah,0,0,0
P00221,Luka Barisic,0,0,0
P00211,Ivan Kramaric,0,0,0
P00210,Mateo Brozovic,0,0,0
P00001,Kylian Griezmann,80,0,5.8
P00006,Ousmane Upamecano,87,0,6.7
P00012,Olivier Badiashile,90,0,6.9
P00008,Eduardo Sissoko,68,0,6.2
P00009,Theo Varane,82,0,6.8
P00014,Antoine Saliba,86,0,6.2
P00018,Theo Mukiele,79,0,6.2
P00013,Kylian Maignan,79,2,6.6
P00022,Antoine Mukiele,90,0,6.5
P00010,Lucas Pavard,86,1,6.6
P00011,Randal Diarra,77,0,5.8
P00007,Aurelien Rabiot,25,0,5.5
P00017,Eduardo Olise,13,0,5.7
P00004,Kylian Camavinga,45,0,7.5
P00025,Eduardo Tchouameni,18,0,5.4
P00016,Aurelien Thuram,0,0,0
P00021,Kylian Olise,0,0,0
P00024,Aurelien Griezmann,0,0,0
P00005,Antoine Kounde,0,0,0
P00026,Theo Hernandez,0,0,0
P00019,Lucas Todibo,0,0,0
P00023,Ousmane Todibo,0,0,0
P00015,Ousmane Konate,0,0,0
P00020,Randal Griezmann,0,0,0
P00002,Antoine Tchouameni,0,0,0
P00003,Ousmane Hernandez,0,0,0
P00965,Otabek Nasrullaev,84,0,7
P00981,Azizbek Sattorov,76,0,6.3
P00974,Jasurbek Alijanov,90,0,6.8
P00983,Eldor Kenjayev,62,0,6.8
P00980,Husniddin Nematov,67,0,7.2
P00986,Jaloliddin Rashidov,79,2,6.3
P00972,Azizbek Yusupov,75,0,6.3
P00979,Dostonbek Kenjayev,85,0,6.8
P00984,Sardor Nematov,83,0,6.2
P00977,Otabek Karimov,90,0,5.6
P00987,Dostonbek Kobilov,74,0,5.4
P00982,Bobir Rashidov,13,0,6.5
P00976,Sardor Holmatov,37,0,7.9
P00968,Otabek Yoldoshev,28,0,6.9
P00975,Eldor Miralimov,0,0,0
P00978,Jaloliddin Sobirov,0,0,0
P00971,Husniddin Umarov,0,0,0
P00985,Otabek Sattorov,0,0,0
P00973,Bobir Eshmurodov,0,0,0
P00988,Husniddin Nasrullaev,0,0,0
P00970,Dostonbek Abdurakhmanov,0,0,0
P00969,Jaloliddin Tursunov,0,0,0
P00967,Sardor Zakirov,0,0,0
P00966,Eldor Hamrobekov,0,0,0
P00963,Eldor Rashidov,0,0,0
P00964,Sardor Kobilov,0,0,0
P00522,James Mina,59,0,5.7
P00546,Juan Cuadrado,90,0,6.1
P00529,Juan Quintero,90,0,6.5
P00526,Duvan Lerma,73,0,7.2
P00533,Luis Sinisterra,90,0,5.8
P00524,Luis Sanchez,89,0,5.7
P00530,Radamel Cuesta,90,0,6
P00544,Yerry Rodriguez,65,1,5.2
P00539,Radamel Rios,58,0,6.4
P00531,Jefferson Chara,90,0,6.5
P00532,David Lucumi,82,0,6.7
P00543,Duvan Rios,34,0,6.9
P00525,James Ospina,30,0,5.4
P00541,Luis Villa,18,0,4.9
P00540,Jefferson Rodriguez,24,0,7.6
P00534,James Morelos,21,0,6.8
P00528,Davinson Borja,0,0,0
P00535,Duvan Tesillo,0,0,0
P00536,Yerry Cantillo,0,0,0
P00542,James Munoz,0,0,0
P00538,Juan Munoz,0,0,0
P00537,Davinson Villa,0,0,0
P00527,Yerry Barrios,0,0,0
P00545,Davinson Mina,0,0,0
P00523,Duvan Cuadrado,0,0,0
P00521,Luis Rodriguez,0,0,0
P00417,Andriy Zinchenko,65,0,5.9
P00442,Ruslan Sudakov,82,2,6.6
P00433,Artem Bolbat,66,0,5.8
P00440,Viktor Zinchenko,80,0,6.9
P00426,Yevhen Yaremchuk,81,0,5
P00432,Viktor Stepanenko,83,1,6.3
P00434,Ruslan Bondarenko,86,0,6.7
P00425,Ruslan Makarenko,70,0,7.2
P00420,Andriy Dovbyk,75,0,6.5
P00439,Mykhailo Kryvtsov,83,0,5.9
P00435,Yevhen Kryvtsov,76,0,6.7
P00430,Oleksandr Sydorchuk,16,0,7.1
P00437,Andriy Bolbat,39,0,4.6
P00436,Dmytro Zinchenko,18,0,5.7
P00423,Viktor Karavaev,0,0,0
P00427,Dmytro Kovalenko,0,0,0
P00428,Oleksiy Sobol,0,0,0
P00422,Mykhailo Zabarnyi,0,0,0
P00424,Artem Lunin,0,0,0
P00441,Artem Tsygankov,0,0,0
P00421,Oleksandr Shaparenko,0,0,0
P00429,Andriy Bushchan,0,0,0
P00431,Mykhailo Besedin,0,0,0
P00438,Oleksandr Bondarenko,0,0,0
P00418,Oleksandr Tsygankov,0,0,0
P00419,Mykhailo Sudakov,0,0,0
P00080,Jude Saka,90,0,4.9
P00100,Jude Chilwell,72,0,6.1
P00099,Harry Watkins,71,0,5.5
P00094,Bukayo Ramsdale,90,0,5.7
P00098,John Bellingham,67,0,5.8
P00085,Bukayo Alexander-Arnold,72,0,6.4
P00097,Jack White,85,0,7.2
P00087,Marcus Mount,84,0,5.4
P00082,Harry Rice,83,0,6.3
P00084,Phil Walker,72,0,5.8
P00103,Declan Saka,67,0,6.4
P00086,Declan Trippier,44,0,6.7
P00102,Bukayo Bellingham,26,0,5.9
P00083,Jude Grealish,31,0,6.6
P00096,Marcus Chilwell,39,0,7.8
P00088,Jack Toney,0,0,0
P00092,Jude Maddison,0,0,0
P00101,Phil White,0,0,0
P00089,John Palmer,0,0,0
P00104,Marcus Rashford,0,0,0
P00090,Kyle Gallagher,0,0,0
P00095,Declan Watkins,0,0,0
P00091,Harry Phillips,0,0,0
P00093,Phil Eze,0,0,0
P00079,Harry Bellingham,0,0,0
P00081,Phil Rashford,0,0,0
P00861,Alireza Hosseini,70,0,5.8
P00872,Sardar Heydari,90,0,7.4
P00873,Alireza Shojaei,78,0,6.2
P00883,Hidajat Ghoddos,66,0,6.7
P00864,Alireza Rezaeian,69,0,5.8
P00865,Saman Torabi,86,0,7.7
P00868,Karim Dejagah,62,0,5.7
P00881,Alireza Nourollahi,72,0,7.7
P00862,Mehdi Hajsafi,90,0,6.9
P00871,Mehdi Arefi,72,0,7.3
P00884,Ehsan Hosseini,67,1,6.8
P00875,Hidajat Hazbavi,30,0,7.2
P00863,Sardar Ansarifard,34,0,6.2
P00867,Ehsan Gholizadeh,42,0,6.6
P00869,Morteza Karimi,0,0,0
P00882,Saman Azmoun,0,0,0
P00878,Morteza Azmoun,0,0,0
P00866,Hidajat Noorollahi,0,0,0
P00874,Saman Abdollahzadeh,0,0,0
P00877,Karim Nourollahi,0,0,0
P00876,Ehsan Moradi,0,0,0
P00879,Mehdi Hazbavi,0,0,0
P00880,Sardar Moradi,0,0,0
P00870,Ramin Moharrami,0,0,0
P00860,Sardar Ghoddos,0,0,0
P00859,Mehdi Azmoun,0,0,0
P00184,Bruno Leao,68,0,6
P00191,Joao Neves,90,0,4.8
P00204,Bruno Taremi,85,0,5.7
P00196,Bruno Vitinha,81,0,4.9
P00192,Pedro Neto,90,0,6.4
P00205,Bernardo Pepe,67,0,6.8
P00189,Rafael Guedes,85,0,6.8
P00193,Ruben Inacio,82,0,5.6
P00199,Diogo Eustaquio,80,0,5.1
P00197,Bernardo Conceicao,82,0,5.8
P00194,Pepe Carvalho,84,0,6.1
P00203,Cristiano Eustaquio,22,0,6.1
P00202,Ruben Fernandes,34,0,5.4
P00208,Joao Felix,26,0,7.5
P00200,Joao Taremi,45,0,6
P00195,Cristiano Palhinha,0,0,0
P00207,Diogo Leao,0,0,0
P00186,Cristiano Jota,0,0,0
P00198,Rafael Antonio,0,0,0
P00188,Bernardo Santos,0,0,0
P00190,Diogo Semedo,0,0,0
P00187,Bruno Cancelo,0,0,0
P00206,Rafael Fernandes,0,0,0
P00201,Pedro Pepe,0,0,0
P00183,Cristiano Fernandes,0,0,0
P00185,Bernardo Felix,0,0,0
P00782,Jose Davis,74,0,6.7
P00792,Yoel Rodriguez,75,0,6.8
P00804,Eric Rodriguez,83,0,7.1
P00805,Abdiel Davis,80,0,6.6
P00796,Eric Ortiz,60,0,5.5
P00806,Armando Cooper,85,0,6.1
P00800,Cesar Rodriguez,84,0,7.6
P00786,Michael Escobar,77,0,4.9
P00785,Jose Omar,88,0,7.1
P00789,Armando Cummings,61,0,6.2
P00799,Harold Brown,88,0,7.2
P00797,Abdiel Sanchez,24,0,6.3
P00793,Anibal Perez,31,0,6.4
P00802,Jose Torres,18,0,5.4
P00794,Jose Gomez,39,0,6.6
P00795,Michael Gonzalez,0,0,0
P00801,Anibal Sanchez,0,0,0
P00788,Abdiel Martinez,0,0,0
P00791,Cesar Rojas,0,0,0
P00790,Harold Valenzuela,0,0,0
P00787,Eric Aguilar,0,0,0
P00784,Anibal Barcenas,0,0,0
P00803,Michael Brown,0,0,0
P00798,Armando Torres,0,0,0
P00781,Anibal Rodriguez,0,0,0
P00783,Michael Cooper,0,0,0
P00730,Joel Borges,90,0,6.5
P00746,Randal Salas,75,0,5.4
P00741,Keylor Watson,72,0,5.8
P00740,Ronald Haxiel,88,0,5.6
P00750,Joel Salas,69,0,6.5
P00744,Celso Zuniga,49,0,6.3
P00737,Randal Brenes,90,0,5.6
P00732,Keylor Calvo,90,0,6
P00748,Oscar Campbell,63,1,6
P00738,Patrick Alvarado,66,0,4.9
P00742,Joel Soto,86,0,6.2
P00754,Randal Duarte,30,0,7
P00749,Keylor Aguilar,22,0,6.9
P00733,Joel Oviedo,23,0,5.9
P00745,Francisco Aguilar,45,0,6.9
P00743,Bryan Leiton,11,0,7
P00747,Patrick Vargas,0,0,0
P00752,Celso Campbell,0,0,0
P00751,Bryan Vargas,0,0,0
P00736,Francisco Wallace,0,0,0
P00739,Oscar Chacon,0,0,0
P00753,Francisco Borges,0,0,0
P00734,Bryan Matarrita,0,0,0
P00735,Celso Tejeda,0,0,0
P00731,Bryan Duarte,0,0,0
P00729,Keylor Campbell,0,0,0
P00833,Son Hwang,90,0,6.4
P00849,In-beom Seol,71,0,7
P00847,Min-jae Song,79,1,6
P00858,Hwang Son,81,0,6.5
P00837,Hee-chan Hwang,69,0,6.2
P00856,Jae-sung Hwang,84,1,5.9
P00844,Seung-gyu Lee,83,0,6.6
P00851,Woo-young Ji,80,0,6.2
P00850,Hwang Choi,90,0,5.6
P00854,Hee-chan Choi,90,0,6.3
P00836,Son Lee,89,0,6
P00841,Hwang Oh,23,0,5.6
P00846,Hee-chan Kwon,20,0,5.4
P00842,Woo-young Na,21,0,5.5
P00843,Young-woo Jeong,17,0,6.8
P00857,In-beom Hwang,0,0,0
P00839,Jae-sung Park,0,0,0
P00853,Son Seol,0,0,0
P00848,Jae-sung Yang,0,0,0
P00845,Son Hong,0,0,0
P00852,Young-woo Hwang,0,0,0
P00838,Min-jae Kim,0,0,0
P00855,Min-jae Ji,0,0,0
P00840,In-beom Jung,0,0,0
P00834,Hee-chan Hwang,0,0,0
P00835,Min-jae Son,0,0,0
P00989,Mohannad Hussein,58,0,8.6
P01008,Ahmed Hussein,90,0,6.3
P00992,Mohannad Al-Amiri,89,0,6.3
P01006,Safaa Al-Khafaji,75,0,6.3
P01010,Aymen Al-Khafaji,76,0,6.8
P01014,Safaa Mhawi,77,2,6.8
P00999,Ahmed Moutan,90,0,8.5
P00998,Hussein Ibrahim,90,0,6.3
P01004,Ali Al-Timimi,73,0,6.5
P01005,Amir Majeed,90,0,6.8
P01012,Ali Hussein,75,0,5.8
P01009,Mohannad Majeed,34,0,8.6
P00993,Aymen Attwan,15,0,6.4
P01001,Mohannad Al-Saadi,29,0,7.5
P00996,Amir Younis,31,0,5.5
P00995,Ali Mohanad,0,0,0
P00997,Safaa Abbas,0,0,0
P00994,Ibrahim Daoud,0,0,0
P01011,Ibrahim Sadiq,0,0,0
P01000,Mustafa Natiq,0,0,0
P01013,Amir Adnan,0,0,0
P01003,Ibrahim Taher,0,0,0
P01002,Aymen Kasid,0,0,0
P01007,Hussein Sadiq,0,0,0
P00990,Aymen Adnan,0,0,0
P00991,Ibrahim Mhawi,0,0,0
P00833,Son Hwang,90,0,5.2
P00849,In-beom Seol,69,0,6.1
P00858,Hwang Son,77,0,5.8
P00839,Jae-sung Park,76,0,6.3
P00855,Min-jae Ji,73,1,6.1
P00847,Min-jae Song,61,0,5.6
P00841,Hwang Oh,71,0,6
P00844,Seung-gyu Lee,79,0,4.8
P00857,In-beom Hwang,67,1,6.2
P00846,Hee-chan Kwon,90,0,5.4
P00840,In-beom Jung,72,0,5.8
P00851,Woo-young Ji,23,0,4.9
P00837,Hee-chan Hwang,12,0,4.8
P00845,Son Hong,24,0,7
P00838,Min-jae Kim,39,0,5.6
P00842,Woo-young Na,30,0,6
P00848,Jae-sung Yang,0,0,0
P00856,Jae-sung Hwang,0,0,0
P00836,Son Lee,0,0,0
P00854,Hee-chan Choi,0,0,0
P00843,Young-woo Jeong,0,0,0
P00853,Son Seol,0,0,0
P00850,Hwang Choi,0,0,0
P00852,Young-woo Hwang,0,0,0
P00835,Min-jae Son,0,0,0
P00834,Hee-chan Hwang,0,0,0
P00365,Dejan Isak,90,0,6.6
P00370,Emil Berg,72,0,5.4
P00371,Viktor Krafth,60,0,5.6
P00368,Dejan Augustinsson,71,0,6.1
P00379,Emil Garcia,75,0,5.5
P00372,Robin BjÃ¶rkman,90,0,6.6
P00387,Emil Ljungberg,76,0,6.4
P00386,Alexander Hiljemark,81,1,6.4
P00375,Karl Kristoffersen,72,0,6.3
P00383,Mattias Ljungberg,76,0,5.3
P00369,Alexander Ekdal,73,0,6.6
P00376,Filip Daka,18,0,6.2
P00389,Robin Lindelof,19,0,5.9
P00385,Dejan Wahlqvist,43,0,4.7
P00374,Mattias Karlsson,14,0,5.9
P00378,Alexander Ndicka,25,0,4.7
P00388,Viktor Isak,0,0,0
P00384,Karl Isak,0,0,0
P00377,Dejan Gustafson,0,0,0
P00380,Viktor Holm,0,0,0
P00390,Ludwig Olsson,0,0,0
P00382,Ludwig Hiljemark,0,0,0
P00373,Ludwig Elanga,0,0,0
P00381,Robin Wahlqvist,0,0,0
P00366,Alexander Lindelof,0,0,0
P00367,Emil Olsson,0,0,0
P01198,Omar Hegazi,68,0,5.3
P01207,Amr Afsha,62,0,6.5
P01212,Ahmed El-Sayed,63,0,5.7
P01211,Trezeguet Said,72,0,6.6
P01214,Mohamed Wahbi,87,1,6.2
P01206,Mahmoud Soliman,74,0,6.4
P01219,Trezeguet Ibrahim,59,1,6
P01210,Omar Koka,83,0,6.2
P01222,Mohamed Trezeguet,86,0,5.3
P01202,Trezeguet Ashour,56,0,5.7
P01218,Omar Wahbi,62,0,5.4
P01208,Abdallah El-Shenawy,18,0,5.6
P01205,Mohamed Hassan,8,0,5.9
P01213,Mostafa Gomaa,40,0,7.2
P01200,Mohamed Elneny,0,0,0
P01220,Ahmed Marmoush,0,0,0
P01201,Omar Elsaid,0,0,0
P01203,Ahmed Abdallah,0,0,0
P01221,Mostafa Hegazi,0,0,0
P01215,Mahmoud Ibrahim,0,0,0
P01216,Amr Marmoush,0,0,0
P01209,Mohamed Hamdi,0,0,0
P01217,Mohamed Gomaa,0,0,0
P01204,Mostafa Attia,0,0,0
P01197,Mohamed Marmoush,0,0,0
P01199,Trezeguet Trezeguet,0,0,0
P01094,Thomas Ayew,70,0,6.1
P01116,Andre Partey,90,2,8.2
P01101,Inaki Seidu,90,0,6.9
P01114,Thomas Asante,77,0,6.8
P01107,Jordan Kasim,68,0,5.6
P01099,Andre Kudus,67,0,6.6
P01106,Thomas Rahman,58,0,6.4
P01110,Inaki Asante,74,1,6.7
P01105,Mohammed Otoo,64,1,7
